TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452719478	17.988256	4.131576	-0.690003	0.997167	0.019405	-0.004502	-0.072535	1.000000	-0.500000	0.000000	1	0	3363.114014	9.759163	img__0_1546452719473345500.png
1546452719574	18.618319	4.008601	-0.683572	0.995739	0.014877	-0.006858	-0.090749	1.000000	-0.500000	0.000000	1	0	3655.928955	9.697986	img__0_1546452719572097200.png
1546452719672	19.239313	3.856136	-0.679779	0.993806	0.010268	-0.007955	-0.110362	1.000000	-0.500000	0.000000	1	0	3944.465088	9.640613	img__0_1546452719670230700.png
1546452719768	19.855156	3.678418	-0.674106	0.991299	0.005744	-0.006580	-0.131337	1.000000	-0.500000	0.000000	1	0	4229.376953	9.589672	img__0_1546452719765435300.png
1546452719868	20.458313	3.477695	-0.665925	0.988041	-0.000956	-0.004778	-0.154115	1.000000	-0.500000	0.000000	1	0	4502.923828	9.544838	img__0_1546452719865136400.png
1546452719965	21.048000	3.244907	-0.660765	0.984360	-0.006230	-0.003021	-0.176033	1.000000	-0.500000	0.000000	1	0	4767.434570	9.529377	img__0_1546452719962347100.png
1546452720077	21.601749	2.984931	-0.623881	0.980110	-0.006631	-0.018923	-0.197440	1.000000	-0.500000	0.000000	1	0	5000.498535	9.555997	img__0_1546452720068697600.png
1546452720149	22.177353	2.701323	-0.627385	0.976179	-0.003086	-0.014449	-0.216462	1.000000	0.000000	0.000000	1	0	5223.264160	9.621470	img__0_1546452720146587400.png
1546452720239	22.755035	2.419123	-0.625822	0.973875	-0.004975	-0.011980	-0.226712	1.000000	0.500000	0.000000	1	0	5421.088379	9.718458	img__0_1546452720236827500.png
1546452720338	23.341822	2.146870	-0.624367	0.974452	-0.009293	-0.010137	-0.224174	1.000000	0.500000	0.000000	1	0	5610.303711	9.772407	img__0_1546452720334469400.png
1546452720430	23.943851	1.868818	-0.597819	0.976731	0.002640	-0.003712	-0.214420	1.000000	0.500000	0.000000	1	0	5797.978516	9.836109	img__0_1546452720427301500.png
1546452720529	24.561359	1.632324	-0.596604	0.980458	0.003765	-0.001295	-0.196686	1.000000	0.500000	0.000000	1	0	5980.324707	9.947871	img__0_1546452720522273100.png
1546452720622	25.192200	1.419418	-0.596433	0.984421	0.001689	-0.000104	-0.175818	1.000000	0.500000	0.000000	0	0	6193.178711	10.067013	img__0_1546452720619226300.png
1546452720712	25.831417	1.230433	-0.596120	0.988001	-0.001259	0.000053	-0.154440	1.000000	0.500000	0.000000	0	0	6051.162598	10.027143	img__0_1546452720709383200.png
1546452720812	26.476036	1.067097	-0.595939	0.991098	-0.004065	0.000343	-0.133073	1.000000	0.500000	0.000000	0	0	5912.403320	9.994204	img__0_1546452720807600700.png
1546452720898	27.124081	0.927825	-0.595794	0.993582	-0.006232	0.000456	-0.112938	1.000000	0.000000	0.000000	2	0	5457.552734	10.027472	img__0_1546452720896226000.png
1546452720997	27.782969	0.788807	-0.595942	0.994697	-0.006345	0.001319	-0.102642	1.000000	0.000000	0.000000	2	0	5434.555176	10.262461	img__0_1546452720991586500.png
1546452721082	28.457157	0.647426	-0.596024	0.994980	-0.005595	0.001768	-0.099905	1.000000	0.000000	0.000000	2	0	5406.095703	10.503005	img__0_1546452721080042500.png
1546452721180	29.147463	0.505603	-0.596076	0.995045	-0.004633	0.002034	-0.099300	1.000000	0.000000	0.000000	2	0	5381.455566	10.742723	img__0_1546452721177267200.png
1546452721267	29.853481	0.362078	-0.596110	0.995059	-0.003611	0.002182	-0.099197	1.000000	0.000000	0.000000	2	0	5361.035645	10.978128	img__0_1546452721264350800.png
1546452721356	30.574848	0.216113	-0.596133	0.995061	-0.002662	0.002265	-0.099204	1.000000	0.500000	0.000000	2	0	5345.665527	11.207926	img__0_1546452721352828800.png
1546452721447	31.312326	0.074677	-0.596139	0.995348	-0.002374	0.002323	-0.096286	1.000000	0.500000	0.000000	2	0	5340.149414	11.421207	img__0_1546452721443221100.png
